hora,temperatura,chuva,umidade,sol,vento,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.17,0.257,0,0.498,0.034,0.28900000000000003,0,1,0,0,0,0,0,0,0,0,0,1,0
0.22,0.303,0,0.5579999999999999,0.0,0.145,1,0,0,0,1,0,0,0,0,0,0,0,0
0.2,0.34600000000000003,0,0.8220000000000001,0.001,0.10900000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0
0.03,0.235,0,0.55,0.0,0.193,0,1,0,0,0,0,0,0,1,0,0,0,0
0.18,0.40399999999999997,0,0.626,0.072,0.397,0,0,1,0,0,1,0,0,0,0,0,0,1
0.21,0.254,0,0.7090000000000001,0.0,0.313,1,0,0,0,0,0,1,0,0,0,0,0,0
0.11,0.26899999999999996,0,0.513,0.184,0.145,1,0,0,0,0,0,0,0,0,0,0,0,1
0.18,0.281,0,0.475,0.011,0.301,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.158,0,0.5429999999999999,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.263,0,0.7390000000000001,0.0,0.217,1,0,0,1,0,0,0,0,0,0,1,0,0
0.12,0.16699999999999998,0,0.505,0.034,0.10900000000000001,0,0,0,0,0,0,1,0,0,0,0,1,0
0.13,0.341,0,0.679,0.087,0.277,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03,0.293,0,0.611,0.0,0.217,1,0,0,1,0,0,0,0,0,0,0,0,0
0.22,0.379,0,0.596,0.0,0.193,0,0,1,0,0,0,0,1,0,0,0,0,0
0.21,0.35100000000000003,0,0.6859999999999999,0.0,0.205,0,0,1,0,0,1,0,0,0,0,0,0,0
0.1,0.171,0,0.37,0.11699999999999999,0.337,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.281,0,0.588,0.0,0.181,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.149,0,0.603,0.0,0.193,0,0,0,0,0,0,0,0,1,0,0,0,0
0.07,0.278,0,0.792,0.013000000000000001,0.061,0,1,0,0,1,0,0,0,0,0,0,0,0
0.02,0.317,0,0.55,0.0,0.121,0,0,1,0,0,0,1,0,0,0,0,0,0
0.09,0.14,0,0.377,0.064,0.313,0,0,0,0,0,0,0,1,0,1,0,0,1
0.14,0.413,1,0.6709999999999999,0.175,0.24100000000000002,0,0,1,0,0,0,0,1,0,0,0,1,0
0.03,0.297,0,0.7390000000000001,0.0,0.229,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2,0.311,0,0.618,0.0,0.757,0,1,0,0,1,0,0,0,0,0,0,0,0
0.09,0.353,0,0.6409999999999999,0.128,0.145,0,0,1,0,0,1,0,0,0,0,0,1,0
0.17,0.275,0,0.46799999999999997,0.1,0.337,0,1,0,0,0,1,0,0,0,0,1,0,0
0.08,0.201,0,0.581,0.003,0.10900000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03,0.327,0,0.8220000000000001,0.0,0.037,1,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.268,0,0.5579999999999999,0.161,0.421,1,0,0,1,0,0,0,0,0,0,0,0,0
0.23,0.18,0,0.377,0.0,0.421,0,0,0,0,0,0,0,0,1,0,0,0,0
0.11,0.179,0,0.52,0.076,0.205,0,0,0,0,0,0,0,0,1,0,0,0,1
0.05,0.19899999999999998,0,0.581,0.0,0.097,1,0,0,0,0,0,0,0,0,0,0,0,1
0.15,0.423,0,0.46,0.198,0.253,0,0,1,0,0,0,0,0,0,0,0,0,1
0.03,0.195,0,0.626,0.0,0.10900000000000001,0,1,0,0,0,0,0,1,0,0,0,0,0
0.03,0.268,0,0.784,0.0,0.073,0,1,0,0,1,0,0,0,0,0,1,0,0
0.16,0.307,0,0.36200000000000004,0.227,0.385,0,1,0,0,0,1,0,0,0,0,0,0,1
0.02,0.18899999999999997,0,0.498,0.0,0.08499999999999999,0,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.361,0,0.43700000000000006,0.16899999999999998,0.181,1,0,0,0,0,0,0,1,0,0,0,0,0
0.11,0.303,0,0.475,0.20600000000000002,0.181,1,0,0,0,0,0,1,0,0,0,0,0,1
0.16,0.32799999999999996,0,0.452,0.16399999999999998,0.409,1,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.375,0,0.664,0.153,0.181,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1,0.39899999999999997,0,0.588,0.145,0.133,0,0,1,0,0,0,0,0,1,0,0,0,1
0.07,0.34600000000000003,0,0.747,0.034999999999999996,0.145,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.259,0,0.603,0.0,0.049,1,0,0,0,0,1,0,0,0,0,0,0,1
0.07,0.272,1,0.792,0.004,0.205,0,1,0,1,0,0,0,0,0,0,1,0,0
0.11,0.41100000000000003,0,0.483,0.27999999999999997,0.205,0,0,1,0,0,0,0,0,1,0,0,0,1
0.02,0.382,0,0.611,0.0,0.121,0,0,1,0,0,0,0,0,1,0,0,0,0
0.09,0.2,0,0.5660000000000001,0.007000000000000001,0.145,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2,0.34299999999999997,0,0.528,0.006,0.361,0,0,1,0,0,0,0,0,0,0,0,0,1
0.03,0.239,0,0.792,0.0,0.157,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.244,0,0.6559999999999999,0.0,0.097,1,0,0,1,0,0,0,0,0,0,0,0,1
0.05,0.321,0,0.912,0.0,0.097,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.152,0,0.573,0.0,0.24100000000000002,0,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.253,0,0.611,0.0,0.049,1,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.31,0,0.6859999999999999,0.129,0.157,0,0,1,0,1,0,0,0,0,0,0,0,0
0.11,0.359,0,0.535,0.238,0.373,1,0,0,1,0,0,0,0,0,0,0,0,0
0.16,0.313,0,0.42200000000000004,0.11000000000000001,0.277,1,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.261,0,0.6559999999999999,0.0,0.08499999999999999,0,1,0,0,0,0,1,0,0,0,0,1,0
0.2,0.243,0,0.5429999999999999,0.0,0.253,1,0,0,0,0,0,0,0,1,0,0,0,1
0.13,0.315,0,0.573,0.183,0.277,1,0,0,0,0,1,0,0,0,0,1,0,0
0.07,0.389,0,0.618,0.022,0.217,0,0,1,0,1,0,0,0,0,0,0,0,1
0.0,0.174,0,0.618,0.0,0.145,0,0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.139,0,0.5579999999999999,0.023,0.133,0,0,0,0,0,0,0,1,0,0,0,0,1
0.22,0.225,0,0.7090000000000001,0.0,0.073,1,0,0,0,0,1,0,0,0,0,1,0,0
0.17,0.366,0,0.513,0.11699999999999999,0.229,0,0,1,0,0,0,0,0,1,0,0,0,0
0.17,0.209,0,0.664,0.001,0.133,0,0,0,0,0,0,0,1,0,0,1,0,0
0.22,0.135,0,0.46799999999999997,0.0,0.397,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08,0.35700000000000004,0,0.7390000000000001,0.087,0.10900000000000001,0,0,1,0,0,0,0,1,0,0,0,0,1
0.15,0.396,0,0.5660000000000001,0.301,0.421,0,0,1,0,0,0,0,0,1,0,0,0,1
0.13,0.303,0,0.633,0.086,0.28900000000000003,0,1,0,0,1,0,0,0,0,0,0,0,1
0.09,0.266,0,0.4,0.149,0.205,0,1,0,0,1,0,0,0,0,0,0,0,1
0.05,0.321,0,0.6709999999999999,0.0,0.157,1,0,0,0,0,0,1,0,0,0,0,0,0
0.05,0.253,0,0.716,0.0,0.157,0,1,0,0,0,0,0,1,0,0,0,0,0
0.12,0.287,0,0.43,0.31,0.325,0,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.29600000000000004,0,0.7390000000000001,0.0,0.16899999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0
0.14,0.21100000000000002,0,0.309,0.187,0.24100000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0.16699999999999998,0,0.34700000000000003,0.11599999999999999,0.325,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0.425,0,0.483,0.193,0.34900000000000003,0,0,1,0,0,1,0,0,0,0,0,0,0
0.13,0.365,0,0.43,0.34199999999999997,0.433,0,0,1,0,1,0,0,0,0,0,0,0,1
0.12,0.31,0,0.573,0.098,0.16899999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0
0.16,0.28600000000000003,0,0.43700000000000006,0.068,0.193,1,0,0,0,1,0,0,0,0,0,0,1,0
0.2,0.212,0,0.42200000000000004,0.0,0.229,0,0,0,0,0,1,0,0,0,0,0,1,0
0.18,0.299,0,0.52,0.075,0.397,0,1,0,0,1,0,0,0,0,0,0,1,0
0.02,0.193,0,0.875,0.0,0.10900000000000001,0,0,0,1,0,0,0,0,0,0,1,0,0
0.01,0.19899999999999998,0,0.40700000000000003,0.0,0.181,1,0,0,0,0,0,0,1,0,0,0,0,0
0.19,0.332,0,0.905,0.0,0.337,0,1,0,0,1,0,0,0,0,0,1,0,0
0.22,0.311,0,0.6409999999999999,0.0,0.34900000000000003,0,1,0,0,0,0,0,1,0,0,0,0,1
0.09,0.16399999999999998,0,0.6940000000000001,0.03,0.217,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0.212,0,0.415,0.177,0.613,0,1,0,1,0,0,0,0,0,0,0,0,1
0.04,0.253,0,0.6409999999999999,0.0,0.097,1,0,0,0,0,0,1,0,0,0,0,0,0
0.03,0.187,0,0.498,0.0,0.157,1,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.14800000000000002,0,0.5660000000000001,0.0,0.145,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.39399999999999996,0,0.5660000000000001,0.22999999999999998,0.301,0,0,1,0,0,0,0,1,0,0,0,0,0
0.11,0.341,0,0.83,0.031,0.097,1,0,0,0,0,0,1,0,0,0,0,0,1
0.18,0.23399999999999999,0,0.905,0.004,0.265,0,1,0,0,0,0,1,0,0,0,0,1,0
0.16,0.28,0,0.43700000000000006,0.159,0.397,0,1,0,0,0,1,0,0,0,0,1,0,0
0.16,0.287,0,0.573,0.06999999999999999,0.229,0,1,0,0,0,0,0,0,1,0,0,0,0
0.17,0.14400000000000002,0,0.385,0.081,0.457,0,0,0,0,0,1,0,0,0,0,0,0,0
0.16,0.14400000000000002,0,0.36200000000000004,0.144,0.445,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.311,0,0.581,0.0,0.46900000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0
0.16,0.21100000000000002,0,0.6559999999999999,0.013000000000000001,0.10900000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0
0.06,0.267,0,0.83,0.0,0.253,1,0,0,1,0,0,0,0,0,0,0,0,1
0.21,0.308,0,0.8140000000000001,0.0,0.34900000000000003,1,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.114,0,0.55,0.0,0.313,0,0,0,0,0,1,0,0,0,0,0,0,0
0.01,0.18,0,0.807,0.0,0.10900000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0
0.05,0.34700000000000003,1,0.912,0.0,0.08499999999999999,0,0,1,1,0,0,0,0,0,0,1,0,0
0.19,0.301,0,0.611,0.0,0.229,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06,0.081,0,0.535,0.0,0.10900000000000001,0,0,0,0,0,0,0,1,0,0,0,0,1
0.03,0.297,0,0.7090000000000001,0.0,0.133,1,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.16699999999999998,0,0.5660000000000001,0.046,0.577,0,0,0,0,0,0,0,1,0,0,0,0,1
0.16,0.32799999999999996,0,0.354,0.197,0.325,0,1,0,0,1,0,0,0,0,0,0,0,1
0.14,0.24600000000000002,1,0.905,0.039,0.337,0,1,0,0,0,1,0,0,0,0,1,0,0
0.19,0.275,0,0.42200000000000004,0.026000000000000002,0.433,0,1,0,0,0,1,0,0,0,0,0,0,0
0.2,0.301,0,0.611,0.0,0.193,1,0,0,0,0,1,0,0,0,1,0,0,0
0.06,0.24,0,0.807,0.0,0.10900000000000001,1,0,0,0,0,1,0,0,0,0,1,0,0
0.15,0.19899999999999998,0,0.385,0.092,0.28900000000000003,0,0,0,0,0,0,1,0,0,0,0,0,1
0.18,0.27899999999999997,0,0.528,0.016,0.181,1,0,0,0,0,1,0,0,0,0,0,0,0
0.08,0.295,0,0.633,0.02,0.265,1,0,0,1,0,0,0,0,0,0,0,0,0
0.19,0.337,0,0.618,0.059,0.313,0,0,1,0,1,0,0,0,0,0,0,0,0
0.0,0.308,0,0.664,0.0,0.421,0,1,0,0,0,0,0,0,1,0,0,0,1
0.23,0.336,0,0.792,0.0,0.133,1,0,0,0,0,0,0,1,0,0,0,0,1
0.06,0.237,0,0.679,0.0,0.097,0,1,0,0,0,0,0,0,1,0,1,0,0
0.11,0.405,0,0.528,0.21600000000000003,0.193,0,0,1,0,0,1,0,0,0,0,0,0,0
0.2,0.35,0,0.633,0.01,0.313,0,0,1,0,0,0,0,1,0,0,0,0,1
0.05,0.215,0,0.7240000000000001,0.0,0.025,1,0,0,0,0,0,0,0,1,0,0,0,1
0.21,0.191,0,0.475,0.0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01,0.349,0,0.852,0.0,0.133,0,0,1,0,0,0,1,0,0,0,0,0,1
0.03,0.18899999999999997,0,0.505,0.0,0.073,0,0,0,1,0,0,0,0,0,0,0,0,1
0.18,0.196,1,0.799,0.001,0.541,0,0,0,0,0,0,0,0,0,1,0,1,0
0.08,0.29600000000000004,0,0.588,0.10800000000000001,0.229,0,1,0,0,0,0,0,0,0,0,0,0,0
0.06,0.157,0,0.49,0.0,0.121,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02,0.17600000000000002,0,0.777,0.0,0.10900000000000001,0,0,0,0,0,0,1,0,0,1,0,1,0
0.14,0.308,0,0.287,0.125,0.217,0,1,0,0,0,0,1,0,0,0,0,0,0
0.05,0.215,0,0.852,0.0,0.301,0,1,0,0,1,0,0,0,0,0,0,1,0
0.04,0.179,0,0.6709999999999999,0.0,0.097,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.301,0,0.40700000000000003,0.179,0.157,0,1,0,0,1,0,0,0,0,0,0,0,1
0.22,0.2,0,0.679,0.0,0.157,0,0,0,0,0,0,0,0,0,0,0,1,0
0.15,0.22,0,0.415,0.072,0.397,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05,0.309,0,0.6409999999999999,0.0,0.16899999999999998,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06,0.084,0,0.52,0.0,0.301,0,0,0,0,0,0,0,1,0,0,0,0,0
0.21,0.34299999999999997,0,0.845,0.0,0.121,0,0,1,0,0,1,0,0,0,0,0,0,0
0.05,0.302,1,0.882,0.0,0.24100000000000002,1,0,0,0,0,0,1,0,0,0,0,0,0
0.1,0.171,0,0.483,0.048,0.24100000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02,0.22,0,0.603,0.0,0.16899999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0
0.12,0.313,0,0.49,0.267,0.397,1,0,0,0,0,0,0,1,0,0,0,0,1
0.01,0.221,0,0.769,0.0,0.08499999999999999,0,0,0,0,0,0,0,0,0,1,1,0,0
0.16,0.387,0,0.43700000000000006,0.251,0.373,0,0,1,0,0,1,0,0,0,0,0,0,1
0.17,0.21100000000000002,0,0.633,0.01,0.325,0,0,0,0,0,1,0,0,0,0,0,0,1
0.15,0.348,0,0.445,0.22799999999999998,0.16899999999999998,1,0,0,1,0,0,0,0,0,0,0,0,0
0.03,0.192,0,0.483,0.0,0.277,0,1,0,1,0,0,0,0,0,0,0,0,0
0.19,0.2,1,0.89,0.0,0.24100000000000002,0,1,0,0,0,0,0,1,0,0,1,0,0
0.21,0.365,0,0.769,0.0,0.16899999999999998,0,0,1,1,0,0,0,0,0,0,0,0,1
0.01,0.20199999999999999,0,0.528,0.0,0.265,0,1,0,0,0,0,0,0,1,0,0,0,1
0.18,0.331,0,0.34700000000000003,0.125,0.24100000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0
0.14,0.235,0,0.588,0.057999999999999996,0.337,0,0,0,1,0,0,0,0,0,0,1,0,0
0.15,0.379,0,0.6940000000000001,0.129,0.301,0,0,1,1,0,0,0,0,0,0,0,0,1
0.11,0.39299999999999996,0,0.588,0.178,0.325,0,0,1,0,1,0,0,0,0,0,0,0,1
0.14,0.377,0,0.505,0.23900000000000002,0.193,1,0,0,0,0,0,1,0,0,0,0,0,0
0.23,0.331,0,0.731,0.0,0.217,0,0,1,0,0,0,0,1,0,0,0,1,0
0.1,0.321,0,0.596,0.143,0.24100000000000002,0,1,0,0,0,0,0,0,1,1,0,0,1
0.18,0.413,0,0.581,0.08,0.421,0,0,1,0,1,0,0,0,0,0,0,0,1
0.23,0.087,0,0.46799999999999997,0.0,0.34900000000000003,0,0,0,0,0,0,1,0,0,0,0,0,1
0.08,0.285,1,0.912,0.008,0.145,0,1,0,0,0,0,0,0,1,0,1,0,0
0.16,0.233,0,0.46,0.048,0.133,0,0,0,0,0,1,0,0,0,0,0,1,0
0.17,0.18899999999999997,0,0.618,0.008,0.217,0,0,0,0,1,0,0,0,0,0,0,0,0
0.21,0.24600000000000002,1,0.89,0.0,0.277,0,1,0,0,0,1,0,0,0,0,0,1,0
0.04,0.155,0,0.626,0.0,0.553,0,0,0,0,0,0,0,1,0,0,0,0,1
0.01,0.251,0,0.8140000000000001,0.0,0.16899999999999998,1,0,0,1,0,0,0,0,0,0,0,1,0
0.1,0.147,0,0.377,0.064,0.361,0,0,0,0,0,0,1,0,0,0,0,0,0
0.09,0.203,0,0.40700000000000003,0.03,0.181,1,0,0,1,0,0,0,0,0,0,0,1,0
0.22,0.195,0,0.875,0.0,0.16899999999999998,0,0,0,0,0,0,0,1,0,0,1,0,0
0.07,0.33899999999999997,1,0.89,0.002,0.313,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,0.203,0,0.528,0.0,0.28900000000000003,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08,0.155,0,0.769,0.001,0.025,0,0,0,0,0,1,0,0,0,0,0,0,1
0.15,0.33799999999999997,1,0.807,0.077,0.205,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1,0.335,0,0.588,0.174,0.145,1,0,0,0,0,0,0,0,1,0,0,0,1
0.21,0.195,0,0.6559999999999999,0.0,0.16899999999999998,0,0,0,0,0,1,0,0,0,0,1,0,0
0.12,0.22899999999999998,0,0.6859999999999999,0.041999999999999996,0.493,0,0,0,1,0,0,0,0,0,0,0,1,0
0.15,0.36700000000000005,0,0.46,0.258,0.253,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2,0.201,0,0.905,0.0,0.205,0,0,0,1,0,0,0,0,0,0,0,0,1
0.09,0.14400000000000002,0,0.452,0.01,0.637,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02,0.23399999999999999,0,0.6940000000000001,0.0,0.16899999999999998,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02,0.217,0,0.5579999999999999,0.0,0.229,0,1,0,0,0,0,0,1,0,0,0,1,0
0.06,0.111,0,0.505,0.0,0.145,0,0,0,0,0,1,0,0,0,0,0,0,0
0.02,0.247,0,0.8370000000000001,0.0,0.145,1,0,0,1,0,0,0,0,0,0,0,1,0
0.17,0.247,0,0.46799999999999997,0.135,0.409,0,1,0,0,1,0,0,0,0,0,0,0,1
0.12,0.359,0,0.452,0.261,0.397,0,0,1,0,0,0,1,0,0,0,0,0,1
0.01,0.14800000000000002,0,0.5429999999999999,0.0,0.073,0,0,0,0,0,1,0,0,0,0,0,0,1
0.17,0.308,0,0.43,0.06999999999999999,0.157,1,0,0,0,0,0,0,1,0,0,0,1,0
0.04,0.332,0,0.83,0.0,0.08499999999999999,0,1,0,1,0,0,0,0,0,0,1,0,0
0.03,0.337,0,0.588,0.0,0.145,0,0,1,0,0,0,0,1,0,0,0,0,1
0.05,0.331,1,0.912,0.0,0.08499999999999999,0,0,1,0,0,0,1,0,0,0,1,0,0
0.07,0.33,0,0.912,0.003,0.133,0,0,1,0,0,0,1,0,0,0,1,0,0
0.15,0.369,0,0.5429999999999999,0.093,0.385,1,0,0,0,0,0,0,1,0,0,0,0,1
0.06,0.191,0,0.807,0.0,0.325,0,0,0,0,0,0,0,1,0,0,1,0,0
0.22,0.17600000000000002,0,0.769,0.0,0.097,0,0,0,0,1,0,0,0,0,0,0,1,0
0.19,0.193,0,0.5429999999999999,0.0,0.073,0,0,0,0,0,0,0,0,1,0,0,0,1
0.07,0.225,0,0.6709999999999999,0.001,0.145,1,0,0,0,0,0,0,1,0,0,0,0,0
0.01,0.26,0,0.611,0.0,0.24100000000000002,0,1,0,0,0,0,1,0,0,0,0,0,1
0.16,0.221,0,0.498,0.081,0.529,0,1,0,0,0,0,0,0,1,0,0,0,0
0.15,0.294,0,0.452,0.145,0.325,1,0,0,0,1,0,0,0,0,0,0,1,0
0.21,0.254,1,0.852,0.0,0.277,0,1,0,0,0,0,0,0,1,0,1,0,0
0.06,0.155,0,0.7090000000000001,0.0,0.217,0,0,0,0,0,0,0,0,1,0,0,1,0
0.23,0.239,0,0.762,0.0,0.481,0,1,0,0,0,0,0,1,0,0,0,0,1
0.13,0.369,0,0.43700000000000006,0.314,0.205,0,1,0,0,0,0,0,0,1,0,0,0,1
0.09,0.293,0,0.5579999999999999,0.066,0.16899999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0
0.19,0.389,0,0.596,0.006,0.253,0,0,1,0,0,1,0,0,0,0,0,1,0
0.02,0.27699999999999997,0,0.649,0.0,0.16899999999999998,0,1,0,0,0,1,0,0,0,0,1,0,0
0.18,0.174,1,0.777,0.0,0.217,0,0,0,1,0,0,0,0,0,0,0,1,0
0.14,0.205,0,0.377,0.11599999999999999,0.28900000000000003,0,0,0,0,0,0,1,0,0,0,0,0,1
0.04,0.254,0,0.762,0.0,0.133,0,1,0,1,0,0,0,0,0,0,1,0,0
0.16,0.29,0,0.46,0.094,0.253,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.139,0,0.475,0.0,0.217,0,0,0,0,0,0,0,1,0,0,0,0,1
0.15,0.24100000000000002,0,0.5429999999999999,0.16799999999999998,0.517,0,0,0,1,0,0,0,0,0,0,0,1,0
0.03,0.262,0,0.769,0.0,0.061,1,0,0,0,0,0,0,1,0,0,0,0,1
0.13,0.2,0,0.452,0.11499999999999999,0.46900000000000003,0,0,0,0,0,0,0,0,0,1,0,0,1
0.23,0.33299999999999996,0,0.731,0.0,0.061,1,0,0,0,1,0,0,0,0,0,0,0,0
0.11,0.336,0,0.611,0.22400000000000003,0.193,0,0,1,0,0,0,1,0,0,0,0,0,1
0.22,0.261,1,0.852,0.0,0.265,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08,0.305,0,0.6559999999999999,0.1,0.121,0,1,0,0,0,0,0,0,1,1,0,0,1
0.0,0.174,0,0.392,0.0,0.433,0,0,0,1,0,0,0,0,0,0,0,0,0
0.22,0.249,0,0.86,0.0,0.46900000000000003,0,1,0,0,1,0,0,0,0,0,1,0,0
0.15,0.326,0,0.43,0.16299999999999998,0.601,0,1,0,0,1,0,0,0,0,0,0,0,0
0.19,0.289,0,0.287,0.025,0.361,0,1,0,0,0,0,0,0,1,0,0,0,0
0.16,0.205,0,0.302,0.145,0.385,0,0,0,0,1,0,0,0,0,1,0,0,0
0.18,0.39899999999999997,0,0.535,0.126,0.385,0,0,1,0,0,1,0,0,0,0,0,0,0
0.17,0.312,0,0.55,0.05500000000000001,0.361,1,0,0,0,0,1,0,0,0,0,0,1,0
0.04,0.298,0,0.679,0.0,0.097,1,0,0,0,1,0,0,0,0,0,0,0,0
0.19,0.332,0,0.716,0.014000000000000002,0.325,0,1,0,0,0,0,0,0,1,0,0,0,1
0.11,0.127,0,0.385,0.173,0.589,0,0,0,1,0,0,0,0,0,0,0,0,1
0.09,0.253,0,0.603,0.098,0.16899999999999998,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03,0.287,0,0.6559999999999999,0.0,0.229,0,1,0,0,0,0,0,0,0,0,0,0,0
0.03,0.36200000000000004,1,0.649,0.0,0.5650000000000001,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,0.165,0,0.618,0.0,0.229,0,0,0,0,1,0,0,0,0,0,0,0,0
0.14,0.317,0,0.34700000000000003,0.229,0.217,1,0,0,0,0,0,0,1,0,0,0,0,1
0.06,0.231,0,0.762,0.0,0.08499999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0
0.1,0.349,0,0.43700000000000006,0.209,0.181,0,0,1,0,0,0,0,0,1,0,0,0,1
0.12,0.254,0,0.7240000000000001,0.028999999999999998,0.265,1,0,0,0,0,0,0,0,0,0,1,0,0
0.14,0.213,0,0.498,0.072,0.301,0,0,0,0,1,0,0,0,0,0,0,1,0
0.11,0.201,0,0.649,0.11200000000000002,0.373,0,0,0,0,0,0,0,0,1,0,1,0,0
0.12,0.295,0,0.535,0.176,0.313,0,1,0,0,0,0,0,0,1,0,1,0,0
0.09,0.184,0,0.43,0.006,0.121,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02,0.177,0,0.505,0.0,0.397,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08,0.23,0,0.769,0.05600000000000001,0.133,0,1,0,0,0,0,0,0,0,0,0,1,0
0.01,0.174,0,0.505,0.0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.35100000000000003,0,0.49,0.122,0.145,1,0,0,0,0,0,0,0,1,0,0,0,0
0.04,0.21600000000000003,0,0.6559999999999999,0.0,0.025,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.292,0,0.626,0.0,0.049,0,1,0,0,0,0,0,1,0,0,0,1,0
0.19,0.32899999999999996,0,0.912,0.001,0.28900000000000003,0,1,0,1,0,0,0,0,0,0,1,0,0
0.0,0.34700000000000003,0,0.5429999999999999,0.0,0.16899999999999998,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1,0.231,0,0.55,0.151,0.28900000000000003,1,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.307,0,0.483,0.128,0.24100000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0
0.22,0.35,0,0.626,0.0,0.097,0,1,0,0,0,0,0,0,1,0,0,1,0
0.09,0.271,0,0.611,0.13899999999999998,0.121,0,1,0,0,0,0,1,0,0,0,0,1,0
0.2,0.134,0,0.49,0.0,0.481,0,0,0,0,0,1,0,0,0,0,0,0,0
0.03,0.261,0,0.792,0.0,0.397,0,1,0,0,0,0,0,0,0,0,0,1,0
0.07,0.187,0,0.664,0.001,0.121,0,1,0,0,0,0,0,1,0,0,0,0,0
0.07,0.23800000000000002,1,0.845,0.001,0.10900000000000001,0,1,0,0,0,0,0,1,0,0,1,0,0
0.17,0.324,0,0.664,0.04,0.16899999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0.121,0,0.513,0.013000000000000001,0.08499999999999999,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1,0.192,0,0.385,0.11299999999999999,0.133,1,0,0,0,0,0,1,0,0,0,0,0,1
0.12,0.385,0,0.618,0.264,0.301,0,0,1,0,0,0,0,1,0,0,0,0,1
0.01,0.375,0,0.747,0.0,0.277,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02,0.217,0,0.513,0.0,0.433,0,1,0,0,0,0,0,0,1,0,0,0,0
